customer_id,age,gender,income_bracket,tenure_months,card_type
C104058,63,M,High,114,Green
C104059,52,F,Affluent,112,Platinum
C104060,26,M,Mid,180,Gold
C104061,47,M,Mid,150,Gold
C104062,45,F,High,4,Green
C104063,25,M,Mid,134,Gold
C104064,36,M,High,166,Gold
C104065,27,M,Low,26,Platinum
C104066,21,F,Low,139,Platinum
C104067,36,M,Affluent,17,Gold
C104068,32,F,High,92,Gold
C104069,25,F,High,31,Platinum
C104070,37,M,Mid,163,Gold
C104071,21,F,High,144,Green
C104072,38,M,Mid,107,Green
C104073,38,M,Mid,146,Platinum
C104074,45,F,High,111,Green
C104075,21,F,Mid,101,Platinum
C104076,61,F,Mid,112,Green
C104077,57,M,Mid,62,Gold
C104078,29,F,High,112,Gold
C104079,54,F,Mid,155,Green
C104080,47,M,High,163,Gold
C104081,33,F,Mid,116,Gold
C104082,31,F,Mid,173,Gold
C104083,32,M,High,35,Gold
C104084,69,F,Mid,28,Green
C104085,52,F,Low,103,Gold
C104086,35,F,Low,125,Green
C104087,36,M,Mid,102,Green
C104088,47,F,High,137,Platinum
C104089,46,F,Low,143,Gold
C104090,27,M,High,21,Gold
C104091,41,F,Mid,52,Gold
C104092,31,F,Mid,163,Green
C104093,39,M,Affluent,97,Gold
C104094,37,M,Mid,51,Platinum
C104095,49,F,Mid,83,Green
C104096,35,M,Low,55,Platinum
C104097,39,M,Low,77,Gold
C104098,21,M,Mid,127,Green
C104099,41,M,Low,172,Gold
C104100,29,M,Mid,93,Green
C104101,21,F,Mid,88,Green
C104102,50,F,Mid,80,Platinum
C104103,37,M,Low,153,Platinum
C104104,21,F,Mid,92,Platinum
C104105,29,F,High,47,Platinum
C104106,38,M,Affluent,38,Platinum
C104107,38,F,Low,139,Platinum
C104108,32,M,High,15,Green
C104109,21,M,Mid,1,Gold
C104110,31,M,Mid,135,Green
C104111,49,M,Mid,1,Gold
C104112,53,M,Low,49,Platinum
C104113,31,M,Low,96,Green
C104114,58,M,Mid,157,Gold
C104115,21,F,Mid,26,Gold
C104116,29,M,Affluent,87,Green
C104117,47,F,Mid,173,Green
C104118,46,F,Low,93,Gold
C104119,37,F,High,102,Green
C104120,25,F,Mid,71,Gold
C104121,25,F,Mid,140,Gold
C104122,30,F,High,95,Gold
C104123,26,F,Affluent,160,Green
C104124,39,M,High,118,Gold
C104125,36,M,High,148,Green
C104126,25,F,High,119,Platinum
C104127,34,F,Affluent,51,Green
C104128,21,M,Mid,81,Platinum
C104129,41,M,Low,36,Gold
C104130,45,M,Mid,67,Platinum
C104131,27,M,Mid,129,Green
C104132,29,F,High,114,Green
C104133,40,M,Mid,155,Gold
C104134,39,M,Mid,111,Green
C104135,46,M,Low,168,Platinum
C104136,29,M,High,142,Green
C104137,30,M,Mid,100,Centurion
C104138,35,F,High,109,Platinum
C104139,26,F,Mid,120,Green
C104140,35,F,Mid,79,Gold
C104141,26,F,Low,134,Green
C104142,42,F,Low,161,Green
C104143,27,F,High,19,Green
C104144,40,F,Affluent,127,Platinum
C104145,54,F,Mid,29,Gold
C104146,42,F,Low,24,Gold
C104147,39,F,Mid,151,Green
C104148,22,M,High,10,Gold
C104149,53,M,High,105,Green
C104150,50,F,Low,169,Green
C104151,36,F,Low,177,Green
C104152,33,F,High,145,Gold
C104153,29,F,Mid,173,Gold
C104154,57,F,Mid,158,Green
C104155,46,M,Low,172,Centurion
C104156,29,M,Mid,55,Green
C104157,50,M,High,147,Gold
C104158,52,M,Affluent,157,Green
C104159,37,F,Mid,2,Green
C104160,34,M,Mid,164,Platinum
C104161,27,M,Low,147,Platinum
C104162,45,M,Mid,135,Gold
C104163,33,F,Mid,154,Platinum
C104164,32,M,Mid,111,Platinum
C104165,37,F,Mid,38,Gold
C104166,29,M,Mid,131,Platinum
C104167,54,M,Low,102,Green
C104168,48,F,Mid,95,Gold
C104169,38,F,Low,92,Platinum
C104170,28,F,Low,71,Green
C104171,29,F,Affluent,171,Platinum
C104172,28,F,Mid,24,Green
C104173,24,F,Mid,167,Platinum
C104174,41,M,High,68,Green
C104175,30,F,Affluent,128,Green
C104176,30,F,Mid,93,Green
C104177,29,F,High,44,Platinum
C104178,49,F,Mid,133,Green
C104179,29,M,Mid,55,Gold
C104180,51,M,Mid,158,Gold
C104181,34,F,High,29,Green
C104182,24,M,High,154,Centurion
C104183,43,F,Mid,154,Green
C104184,47,F,Low,37,Gold
C104185,28,F,Mid,115,Gold
C104186,38,F,Low,158,Green
C104187,41,M,Mid,3,Green
C104188,39,F,High,122,Gold
C104189,32,M,High,43,Platinum
C104190,47,M,High,7,Green
C104191,35,F,High,125,Green
C104192,31,M,Mid,49,Centurion
C104193,21,F,High,121,Green
C104194,21,M,Mid,73,Gold
C104195,40,F,Low,41,Gold
C104196,37,M,Low,106,Green
C104197,47,F,Mid,77,Gold
C104198,50,F,Mid,127,Platinum
C104199,35,F,Mid,91,Gold
C104200,48,M,High,155,Gold
C104201,31,F,Low,8,Gold
C104202,36,M,Low,32,Gold
C104203,36,F,Affluent,64,Green
C104204,55,F,Low,138,Gold
C104205,23,M,Mid,13,Green
C104206,38,M,Mid,93,Green
C104207,30,M,Mid,163,Platinum
C104208,34,F,Low,61,Platinum
C104209,34,F,Low,8,Centurion
C104210,38,F,Low,29,Green
C104211,52,F,Mid,95,Platinum
C104212,58,F,Mid,41,Gold
C104213,45,M,Mid,158,Centurion
C104214,27,M,Mid,149,Platinum
C104215,36,F,High,11,Centurion
C104216,40,F,Low,2,Centurion
C104217,33,F,Mid,178,Green
C104218,34,M,High,169,Gold
C104219,37,M,Mid,131,Green
C104220,46,M,Mid,80,Gold
C104221,43,F,Mid,179,Centurion
C104222,31,F,High,87,Green
C104223,44,M,High,153,Gold
C104224,56,F,Mid,158,Gold
C104225,21,M,High,106,Green
C104226,33,F,Mid,139,Green
C104227,32,F,Mid,17,Green
C104228,38,M,Mid,154,Green
C104229,21,M,Low,23,Gold
C104230,52,M,High,180,Gold
C104231,38,F,Mid,48,Green
C104232,41,F,Mid,20,Centurion
C104233,40,M,Affluent,2,Gold
C104234,32,M,Low,88,Gold
C104235,45,F,Mid,31,Green
C104236,38,F,Low,155,Gold
C104237,21,M,High,130,Green
C104238,36,M,High,78,Gold
C104239,34,F,Mid,4,Gold
C104240,45,M,High,141,Green
C104241,67,M,Mid,163,Platinum
C104242,42,F,High,128,Gold
C104243,61,F,Mid,134,Green
C104244,30,F,Mid,31,Centurion
C104245,31,M,Affluent,138,Gold
C104246,35,M,Mid,21,Gold
C104247,42,M,Low,23,Gold
C104248,30,F,Mid,131,Green
C104249,21,F,Affluent,160,Centurion
C104250,38,F,Mid,148,Gold
C104251,25,F,Low,29,Green
C104252,50,F,Mid,105,Platinum
C104253,45,M,Mid,52,Gold
C104254,29,M,Low,115,Gold
C104255,43,M,High,174,Platinum
C104256,31,M,Affluent,162,Green
C104257,37,M,Mid,101,Green
C104258,37,F,Mid,84,Green
C104259,34,M,Mid,61,Platinum
C104260,47,F,Low,125,Green
C104261,25,F,High,71,Green
C104262,43,M,Mid,70,Green
C104263,41,M,Mid,139,Green
C104264,22,M,High,108,Gold
C104265,29,M,Mid,21,Centurion
C104266,25,F,Mid,131,Green
C104267,33,F,Low,82,Gold
C104268,38,F,High,88,Platinum
C104269,27,M,Affluent,111,Gold
C104270,48,M,Mid,10,Platinum
C104271,49,F,Affluent,155,Gold
C104272,51,M,Low,12,Green
C104273,21,M,Mid,7,Centurion
C104274,59,F,Mid,145,Gold
C104275,39,M,Mid,114,Green
C104276,38,F,Mid,26,Green
C104277,36,M,Mid,15,Centurion
C104278,23,M,Low,33,Platinum
C104279,41,M,Mid,62,Gold
C104280,55,F,Low,47,Platinum
C104281,39,F,High,95,Gold
C104282,25,M,Mid,35,Green
C104283,21,F,Low,76,Gold
C104284,34,M,Mid,123,Gold
C104285,29,M,Mid,83,Gold
C104286,45,M,High,25,Green
C104287,53,M,Mid,57,Green
C104288,43,F,Mid,32,Platinum
C104289,37,M,High,63,Platinum
C104290,36,F,Mid,12,Gold
C104291,38,F,Low,63,Platinum
C104292,25,F,Mid,77,Gold
C104293,44,F,Affluent,92,Platinum
C104294,26,F,Mid,1,Green
C104295,50,M,Mid,179,Green
C104296,34,F,Low,70,Gold
C104297,47,F,Low,136,Green
C104298,21,F,Mid,133,Gold
C104299,47,M,Mid,86,Platinum
C104300,52,M,Low,39,Gold
C104301,23,F,Affluent,23,Platinum
C104302,36,M,High,68,Gold
C104303,41,F,Mid,180,Gold
C104304,42,M,High,4,Gold
C104305,34,M,Low,126,Green
C104306,32,F,Mid,175,Green
C104307,40,M,Mid,21,Gold
C104308,41,M,High,105,Platinum
C104309,31,M,High,66,Gold
C104310,28,F,Mid,7,Green
C104311,51,M,Affluent,49,Green
C104312,39,M,Low,16,Centurion
C104313,21,F,High,145,Gold
C104314,51,M,Affluent,84,Platinum
C104315,31,M,Low,87,Gold
C104316,38,F,High,98,Gold
C104317,42,M,Low,75,Gold
C104318,21,M,Mid,34,Green
C104319,34,F,Mid,161,Gold
C104320,52,F,Mid,26,Gold
C104321,49,M,Affluent,66,Gold
C104322,34,F,High,125,Platinum
C104323,45,M,Mid,63,Green
C104324,47,M,High,87,Gold
C104325,46,F,Affluent,41,Green
C104326,25,M,Low,98,Green
C104327,56,F,Affluent,124,Gold
C104328,32,M,Low,79,Green
C104329,39,M,High,10,Gold
C104330,34,M,Mid,15,Green
C104331,40,M,Low,42,Green
C104332,28,F,Mid,93,Green
C104333,35,F,Mid,17,Green
C104334,40,F,Mid,9,Platinum
C104335,51,F,Low,114,Gold
C104336,50,F,Mid,36,Platinum
C104337,50,F,Affluent,36,Green
C104338,47,M,Mid,48,Platinum
C104339,58,F,Mid,51,Gold
C104340,34,M,Mid,97,Green
C104341,36,F,Low,119,Gold
C104342,35,F,High,95,Gold
C104343,37,M,High,70,Gold
C104344,22,F,Mid,74,Gold
C104345,40,F,Mid,80,Gold
C104346,43,M,High,68,Green
C104347,35,F,Mid,150,Gold
C104348,21,M,High,77,Platinum
C104349,38,F,Mid,116,Green
C104350,23,F,High,6,Gold
C104351,42,M,Mid,154,Gold
C104352,39,M,Mid,75,Platinum
C104353,40,M,Affluent,88,Gold
C104354,26,M,Mid,3,Green
C104355,51,M,Mid,52,Gold
C104356,39,F,Mid,74,Gold
C104357,27,F,Mid,125,Gold
C104358,44,F,Mid,65,Gold
C104359,39,F,Low,52,Gold
C104360,58,F,Low,76,Platinum
C104361,31,F,Mid,142,Gold
C104362,24,F,High,89,Gold
C104363,41,M,Mid,72,Green
C104364,49,M,Mid,68,Green
C104365,63,M,High,156,Centurion
C104366,75,F,Low,138,Gold
C104367,21,M,Mid,115,Gold
C104368,36,M,Low,57,Platinum
C104369,24,M,Low,66,Green
C104370,35,F,Mid,90,Platinum
C104371,65,F,Mid,50,Platinum
C104372,28,M,Low,14,Platinum
C104373,37,F,Mid,16,Green
C104374,31,F,Mid,171,Gold
C104375,26,F,Mid,42,Green
C104376,57,M,Mid,110,Gold
C104377,21,F,High,22,Gold
C104378,37,M,Low,68,Green
C104379,38,F,Mid,19,Gold
C104380,37,F,Low,66,Gold
C104381,34,F,Low,167,Platinum
C104382,55,F,Mid,73,Gold
C104383,21,F,Mid,147,Green
C104384,42,M,High,144,Green
C104385,43,M,Mid,54,Platinum
C104386,41,M,Affluent,153,Gold
C104387,28,F,Low,112,Gold
C104388,51,F,Low,18,Green
C104389,50,F,Low,151,Green
C104390,28,F,Low,117,Platinum
C104391,24,M,Mid,85,Platinum
C104392,22,M,Mid,139,Green
C104393,40,M,Low,39,Gold
C104394,38,F,Affluent,105,Green
C104395,34,F,High,68,Centurion
C104396,60,F,Mid,25,Gold
C104397,32,M,Low,158,Platinum
C104398,40,M,Low,173,Gold
C104399,35,F,Low,123,Platinum
C104400,59,M,Low,121,Platinum
C104401,21,M,Mid,61,Green
C104402,34,M,Mid,100,Centurion
C104403,44,F,Mid,51,Platinum
C104404,35,M,Affluent,98,Green
C104405,23,M,High,137,Platinum
C104406,39,F,Affluent,2,Gold
C104407,21,M,Low,5,Platinum
C104408,45,M,Mid,180,Green
C104409,33,F,Mid,86,Gold
C104410,31,F,Low,133,Green
C104411,49,M,Low,68,Platinum
C104412,26,M,High,9,Centurion
C104413,21,M,Mid,93,Gold
C104414,27,F,Mid,150,Gold
C104415,60,F,Mid,155,Gold
C104416,26,M,Mid,138,Green
C104417,42,M,Low,125,Gold
C104418,47,M,Mid,61,Gold
C104419,27,M,Low,51,Green
C104420,27,M,Low,10,Green
C104421,39,F,Affluent,134,Gold
C104422,40,F,Mid,62,Gold
C104423,52,M,High,113,Platinum
C104424,29,F,Mid,133,Green
C104425,33,M,Mid,122,Green
C104426,69,M,Mid,123,Gold
C104427,21,F,Low,63,Gold
C104428,21,M,Low,111,Gold
C104429,22,F,High,89,Gold
C104430,50,F,High,51,Gold
C104431,33,F,Mid,178,Gold
C104432,33,F,Mid,132,Green
C104433,27,M,Affluent,104,Green
C104434,48,F,Low,123,Green
C104435,22,M,Mid,48,Green
C104436,31,F,Mid,32,Green
C104437,27,M,High,120,Green
C104438,21,F,Affluent,179,Centurion
C104439,32,F,Mid,180,Green
C104440,37,F,High,99,Green
C104441,29,F,High,74,Platinum
C104442,35,F,Mid,34,Gold
C104443,35,M,Mid,164,Gold
C104444,36,F,Mid,70,Gold
C104445,26,F,Affluent,171,Gold
C104446,25,F,Low,110,Green
C104447,38,F,High,16,Green
C104448,21,M,Mid,59,Platinum
C104449,35,M,High,19,Green
C104450,55,F,Mid,95,Green
C104451,37,M,Mid,113,Gold
C104452,21,F,High,41,Green
C104453,39,F,High,81,Gold
C104454,47,M,High,175,Platinum
C104455,29,F,Low,103,Platinum
C104456,34,F,High,54,Platinum
C104457,28,M,Low,95,Green
C104458,32,F,Mid,147,Centurion
C104459,30,M,Mid,62,Green
C104460,42,F,Mid,99,Green
C104461,56,M,Mid,93,Gold
C104462,38,F,Affluent,65,Gold
C104463,21,M,Low,68,Green
C104464,65,F,High,28,Gold
C104465,44,F,Mid,18,Platinum
C104466,46,M,Low,26,Green
C104467,37,F,Low,104,Gold
C104468,40,F,Affluent,147,Green
C104469,34,F,High,55,Gold
C104470,47,F,Affluent,119,Green
C104471,32,F,Affluent,124,Gold
C104472,43,F,Mid,134,Green
C104473,48,M,Mid,129,Platinum
C104474,51,F,High,8,Centurion
C104475,49,F,Mid,51,Platinum
C104476,26,F,Mid,85,Green
C104477,55,M,Mid,25,Green
C104478,45,M,Mid,175,Gold
C104479,41,F,Mid,83,Gold
C104480,42,M,Low,93,Centurion
C104481,36,M,Mid,117,Platinum
C104482,32,M,Mid,138,Gold
C104483,33,F,Mid,56,Green
C104484,52,F,Mid,12,Platinum
C104485,38,F,High,161,Green
C104486,41,M,Low,120,Green
C104487,38,M,Mid,71,Platinum
C104488,30,F,High,17,Gold
C104489,21,F,Mid,122,Green
C104490,46,M,Mid,124,Green
C104491,45,F,High,10,Green
C104492,37,M,Mid,31,Gold
C104493,26,F,High,60,Green
C104494,58,M,High,70,Platinum
C104495,34,F,Mid,17,Green
C104496,40,F,Mid,50,Gold
C104497,30,M,Low,37,Green
C104498,23,F,Mid,118,Green
C104499,44,M,Mid,157,Gold
C104500,21,M,Mid,160,Gold
C104501,40,M,Mid,80,Green
C104502,40,F,Mid,11,Gold
C104503,25,M,Low,134,Platinum
C104504,23,M,Mid,123,Green
C104505,29,M,Mid,35,Green
C104506,31,F,High,33,Gold
C104507,21,M,Low,18,Gold
C104508,25,M,Mid,165,Green
C104509,38,M,Affluent,13,Green
C104510,59,M,Low,90,Gold
C104511,49,F,Mid,110,Centurion
C104512,39,F,Low,1,Gold
C104513,50,M,Mid,63,Green
C104514,50,F,Mid,34,Gold
C104515,34,M,Mid,103,Green
C104516,40,M,Mid,10,Green
C104517,48,M,High,128,Gold
C104518,50,F,Low,7,Platinum
C104519,50,F,Low,56,Platinum
C104520,26,F,High,80,Green
C104521,50,M,Mid,165,Platinum
C104522,58,F,High,157,Green
C104523,54,F,Mid,12,Green
C104524,26,F,High,145,Platinum
C104525,23,F,Mid,48,Platinum
C104526,43,M,High,26,Green
C104527,54,F,Affluent,112,Green
C104528,40,M,Mid,122,Green
C104529,35,F,Low,12,Gold
C104530,37,F,Mid,149,Platinum
C104531,49,M,Low,42,Green
C104532,34,F,Mid,61,Gold
C104533,43,M,Mid,58,Green
C104534,36,M,Mid,34,Green
C104535,28,F,Mid,7,Platinum
C104536,27,M,Mid,109,Platinum
C104537,43,M,Mid,35,Green
C104538,21,F,Low,15,Green
C104539,43,F,Low,25,Green
C104540,36,F,Low,59,Gold
C104541,48,F,Mid,79,Green
C104542,44,F,Mid,86,Gold
C104543,38,F,Mid,134,Green
C104544,26,F,Mid,180,Green
C104545,26,M,High,88,Platinum
C104546,30,F,Low,149,Green
C104547,47,M,Mid,71,Platinum
C104548,57,M,High,121,Gold
C104549,41,F,High,93,Platinum
C104550,31,F,Affluent,96,Green
C104551,32,M,Low,32,Gold
C104552,33,M,Low,53,Green
C104553,49,M,High,59,Centurion
C104554,32,M,Mid,69,Gold
C104555,37,M,Mid,132,Green
C104556,52,F,High,86,Green
C104557,31,M,High,18,Platinum
C104558,44,M,Affluent,81,Platinum
C104559,47,F,Affluent,114,Platinum
C104560,38,F,High,24,Platinum
C104561,59,M,Mid,66,Platinum
C104562,56,M,High,141,Gold
C104563,40,M,Low,62,Green
C104564,29,F,Mid,54,Green
C104565,29,M,High,143,Gold
C104566,40,F,Mid,131,Gold
C104567,26,F,Mid,37,Gold
C104568,40,F,Low,37,Green
C104569,56,M,High,131,Gold
C104570,38,F,Mid,35,Green
C104571,37,M,High,180,Gold
C104572,47,M,Mid,124,Gold
C104573,43,M,High,156,Green
C104574,25,F,High,18,Platinum
C104575,32,M,Mid,122,Gold
C104576,58,F,Mid,164,Platinum
C104577,41,M,Mid,161,Green
C104578,26,F,Affluent,154,Green
C104579,35,M,Mid,48,Green
C104580,21,M,Affluent,168,Green
C104581,21,M,Mid,17,Green
C104582,48,F,High,168,Green
C104583,37,M,High,135,Platinum
C104584,43,F,High,57,Platinum
C104585,50,M,Affluent,8,Platinum
C104586,41,F,Mid,128,Centurion
C104587,46,M,Low,117,Gold
C104588,40,M,High,56,Gold
C104589,52,F,High,126,Green
C104590,57,M,Mid,159,Green
C104591,40,M,Mid,59,Platinum
C104592,39,M,Mid,58,Platinum
C104593,41,F,Mid,140,Platinum
C104594,36,M,Mid,176,Platinum
C104595,33,M,Mid,159,Green
C104596,49,F,High,108,Gold
C104597,33,M,Mid,74,Gold
C104598,32,F,Mid,167,Centurion
C104599,47,F,Mid,148,Platinum
C104600,48,F,Low,101,Gold
C104601,63,M,High,48,Green
C104602,51,F,Affluent,71,Green
C104603,47,M,Mid,116,Green
C104604,48,M,High,122,Platinum
C104605,36,M,High,78,Green
C104606,44,M,High,29,Green
C104607,44,M,Low,93,Green
C104608,32,F,Affluent,73,Platinum
C104609,37,M,Mid,100,Gold
C104610,48,M,Mid,176,Gold
C104611,37,M,Low,74,Green
C104612,44,M,Mid,95,Green
C104613,47,M,Low,17,Green
C104614,47,M,Mid,137,Platinum
C104615,57,M,Mid,97,Platinum
C104616,31,F,High,162,Gold
C104617,56,M,High,173,Green
C104618,43,F,Mid,9,Platinum
C104619,47,F,High,135,Gold
C104620,45,M,High,144,Green
C104621,45,M,High,19,Green
C104622,30,F,Low,134,Gold
C104623,46,M,High,114,Gold
C104624,22,F,Affluent,139,Centurion
C104625,61,M,High,125,Platinum
C104626,42,M,Mid,61,Green
C104627,50,M,Mid,42,Gold
C104628,45,M,Mid,13,Green
C104629,38,M,Mid,140,Gold
C104630,32,M,Low,85,Gold
C104631,29,M,Mid,20,Gold
C104632,46,F,High,50,Platinum
C104633,45,M,High,164,Gold
C104634,44,F,Low,92,Platinum
C104635,36,M,Affluent,88,Green
C104636,42,M,Mid,69,Green
C104637,33,M,High,37,Gold
C104638,30,F,High,140,Centurion
C104639,34,M,High,99,Green
C104640,35,M,Affluent,125,Green
C104641,54,M,Mid,168,Gold
C104642,22,F,High,54,Gold
C104643,37,F,Low,130,Platinum
C104644,44,M,High,178,Gold
C104645,59,F,High,41,Centurion
C104646,31,M,High,45,Platinum
C104647,25,M,Mid,103,Green
C104648,45,F,High,106,Gold
C104649,39,F,Low,137,Gold
C104650,35,M,Low,128,Centurion
C104651,42,F,High,86,Green
C104652,47,F,Mid,47,Green
C104653,46,M,High,5,Green
C104654,41,M,Mid,1,Gold
C104655,52,M,Low,44,Green
C104656,40,M,High,150,Gold
C104657,38,F,Mid,38,Platinum
C104658,45,M,Low,19,Gold
C104659,24,M,High,159,Gold
C104660,44,F,Mid,115,Platinum
C104661,34,F,Mid,87,Gold
C104662,23,F,Mid,170,Green
C104663,42,F,High,123,Green
C104664,32,F,High,82,Gold
C104665,21,F,High,154,Green
C104666,28,M,Low,141,Gold
C104667,56,M,High,58,Centurion
C104668,31,F,High,146,Gold
C104669,41,M,High,67,Green
C104670,26,M,Mid,122,Green
C104671,61,F,High,87,Platinum
C104672,38,M,High,131,Platinum
C104673,30,M,Low,55,Gold
C104674,47,M,Mid,89,Green
C104675,60,M,High,58,Gold
C104676,33,F,Low,63,Green
C104677,30,F,Affluent,91,Green
C104678,63,F,High,52,Green
C104679,36,M,Mid,126,Gold
C104680,35,M,Mid,24,Green
C104681,21,F,Mid,72,Green
C104682,37,M,Affluent,9,Green
C104683,23,M,Mid,110,Gold
C104684,31,F,High,165,Gold
C104685,21,F,Mid,94,Green
C104686,51,F,Low,117,Platinum
C104687,21,M,Low,83,Gold
C104688,21,M,Mid,80,Green
C104689,28,F,Affluent,152,Green
C104690,51,M,Mid,149,Gold
C104691,33,M,Mid,100,Green
C104692,34,M,Mid,40,Green
C104693,43,M,Mid,103,Gold
C104694,36,M,Mid,62,Gold
C104695,51,M,High,69,Platinum
C104696,35,F,Mid,142,Platinum
C104697,35,M,Mid,109,Centurion
C104698,62,M,Low,170,Green
C104699,38,F,Affluent,178,Green
C104700,40,M,Mid,4,Centurion
C104701,35,F,Low,72,Gold
C104702,21,M,High,17,Gold
C104703,47,F,Mid,114,Green
C104704,56,M,Mid,85,Green
C104705,51,F,Mid,57,Green
C104706,31,F,High,107,Gold
C104707,36,F,Low,48,Green
C104708,41,F,High,172,Gold
C104709,41,F,Mid,173,Gold
C104710,45,F,Mid,117,Green
C104711,40,F,Mid,161,Green
C104712,34,F,Mid,31,Green
C104713,39,M,High,112,Green
C104714,48,M,Mid,47,Green
C104715,70,M,Mid,134,Green
C104716,32,M,Mid,108,Gold
C104717,40,F,Affluent,72,Gold
C104718,34,M,Mid,71,Green
C104719,41,F,Affluent,162,Gold
C104720,48,F,Mid,108,Platinum
C104721,35,F,Low,53,Gold
C104722,21,F,Mid,142,Green
C104723,49,M,Mid,16,Gold
C104724,39,F,Mid,171,Gold
C104725,34,M,Low,116,Centurion
C104726,31,F,Affluent,73,Centurion
C104727,41,M,High,74,Green
C104728,30,M,High,81,Gold
C104729,31,F,Low,12,Platinum
C104730,24,F,Low,128,Platinum
C104731,30,M,Low,70,Gold
C104732,44,F,High,147,Green
C104733,22,M,Affluent,41,Green
C104734,50,M,Mid,157,Gold
C104735,25,F,Low,59,Gold
C104736,39,F,Mid,89,Centurion
C104737,43,F,Mid,24,Platinum
C104738,47,F,Mid,144,Green
C104739,47,F,Mid,180,Gold
C104740,37,M,High,80,Green
C104741,36,M,Low,134,Gold
C104742,44,M,Low,165,Gold
C104743,41,F,Affluent,132,Green
C104744,34,M,Mid,92,Green
C104745,42,M,Low,166,Green
C104746,36,F,Low,169,Green
C104747,31,M,Low,92,Platinum
C104748,33,F,Mid,81,Green
C104749,43,M,High,142,Green
C104750,27,F,Mid,71,Green
C104751,50,M,Mid,179,Platinum
C104752,31,M,High,65,Green
C104753,21,F,Mid,52,Green
C104754,44,F,High,30,Gold
C104755,21,M,High,99,Green
C104756,26,M,Low,158,Green
C104757,64,M,High,98,Gold
C104758,49,M,Mid,42,Green
C104759,48,M,Affluent,139,Platinum
C104760,25,F,Mid,27,Gold
C104761,35,M,Affluent,152,Gold
C104762,51,M,High,167,Green
C104763,45,M,Mid,72,Platinum
C104764,50,M,Mid,18,Gold
C104765,57,F,Affluent,77,Green
C104766,45,F,High,45,Green
C104767,24,M,Low,115,Gold
C104768,44,M,High,87,Platinum
C104769,35,M,Mid,140,Platinum
C104770,23,F,Low,177,Gold
C104771,47,F,Mid,159,Gold
C104772,51,F,Mid,92,Green
C104773,36,F,High,22,Gold
C104774,41,F,Mid,172,Centurion
C104775,21,F,High,92,Gold
C104776,50,M,Low,77,Green
C104777,46,M,Mid,25,Green
C104778,40,M,Mid,108,Green
C104779,24,F,Mid,179,Gold
C104780,21,M,Low,135,Platinum
C104781,60,F,Low,109,Green
C104782,27,F,Mid,134,Green
C104783,39,M,Mid,24,Gold
C104784,27,F,Mid,19,Platinum
C104785,21,M,Mid,83,Gold
C104786,42,M,High,115,Green
C104787,44,F,Affluent,9,Green
C104788,21,F,Mid,112,Gold
C104789,50,M,Mid,164,Platinum
C104790,32,M,Low,102,Green
C104791,26,M,Affluent,168,Gold
C104792,25,M,Low,152,Gold
C104793,47,F,Mid,48,Gold
C104794,21,M,Mid,69,Green
C104795,24,F,Mid,170,Platinum
C104796,42,F,Low,119,Gold
C104797,41,M,High,45,Gold
C104798,26,M,Low,125,Gold
C104799,52,F,Mid,14,Centurion
C104800,25,M,Low,157,Gold
C104801,35,F,Low,134,Gold
C104802,34,M,Affluent,135,Green
C104803,34,M,Low,37,Green
C104804,35,M,High,53,Green
C104805,35,M,Mid,18,Centurion
C104806,35,F,Low,38,Platinum
C104807,35,F,Affluent,129,Green
C104808,49,M,Mid,44,Green
C104809,35,M,High,47,Green
C104810,45,M,Low,35,Platinum
C104811,39,M,High,60,Green
C104812,42,F,Low,90,Gold
C104813,46,F,Mid,52,Platinum
C104814,25,M,High,8,Gold
C104815,44,F,Affluent,107,Platinum
C104816,35,F,Affluent,169,Gold
C104817,27,M,High,131,Gold
C104818,46,F,High,142,Gold
C104819,33,M,Low,96,Green
C104820,42,F,Mid,26,Centurion
C104821,21,M,Mid,111,Gold
C104822,45,M,Mid,123,Green
C104823,66,F,Mid,168,Green
C104824,37,F,Mid,51,Green
C104825,35,F,Low,123,Gold
C104826,32,M,High,5,Green
C104827,44,F,Low,77,Platinum
C104828,34,M,Mid,160,Green
C104829,45,F,Mid,1,Green
C104830,56,F,High,11,Platinum
C104831,47,M,High,8,Gold
C104832,36,M,Mid,153,Platinum
C104833,25,F,Low,168,Gold
C104834,33,F,Mid,32,Green
C104835,36,F,Low,28,Gold
C104836,23,M,Mid,131,Green
C104837,49,F,Mid,128,Green
C104838,44,F,Low,62,Green
C104839,26,F,Mid,27,Gold
C104840,21,F,Affluent,45,Green
C104841,45,M,Affluent,105,Green
C104842,21,F,Mid,92,Green
C104843,38,M,Low,25,Green
C104844,33,M,Low,44,Green
C104845,46,M,Mid,174,Green
C104846,46,M,Affluent,142,Green
C104847,28,M,Low,136,Green
C104848,47,M,High,176,Green
C104849,34,F,Low,142,Platinum
C104850,38,M,Affluent,80,Gold
C104851,38,M,Mid,82,Gold
C104852,62,F,High,135,Platinum
C104853,36,M,Mid,88,Green
C104854,21,F,Mid,177,Green
C104855,30,M,Low,127,Platinum
C104856,46,F,Low,55,Gold
C104857,34,M,Affluent,141,Centurion
C104858,38,M,Affluent,56,Platinum
C104859,33,F,High,15,Green
C104860,21,M,Mid,58,Centurion
C104861,29,F,High,163,Platinum
C104862,37,F,Low,88,Green
C104863,21,F,Mid,97,Centurion
C104864,25,M,Mid,144,Green
C104865,34,F,Mid,8,Gold
C104866,34,M,Mid,173,Green
