exposure_id,customer_id,channel_name,channel_type,category,impression_date,clicked,click_date,viewed,view_date,redeemed,redemption_date,redemption_value,cost
E1012059,C100749,Display Ad,Paid,Entertainment,2024-02-16,0,,0,,0,,0.0,0.008
E1012060,C104414,Social Media Ad,Paid,Electronics,2025-01-05,0,,0,,0,,0.0,0.012
E1012061,C101597,Social Media Ad,Paid,Retail,2024-06-25,0,,0,,0,,0.0,0.012
E1012062,C100585,SMS,Paid,Entertainment,2024-02-02,0,,0,,0,,0.0,0.05
E1012063,C100543,Push Notification,Owned,Fuel,2024-05-17,1,2024-05-17,0,,0,,0.0,0.001
E1012064,C102200,Email,Owned,Dining,2025-03-22,0,,0,,0,,0.0,0.002
E1012065,C102703,Email,Owned,Dining,2024-02-20,0,,0,,0,,0.0,0.002
E1012066,C100014,Display Ad,Paid,Electronics,2025-01-04,0,,0,,0,,0.0,0.008
E1012067,C101466,SMS,Paid,Grocery,2024-03-22,0,,0,,0,,0.0,0.05
E1012068,C103375,Display Ad,Paid,Health & Wellness,2024-02-04,0,,0,,0,,0.0,0.008
E1012069,C100244,Push Notification,Owned,Travel,2025-02-14,0,,0,,0,,0.0,0.001
E1012070,C102614,Social Media Ad,Paid,Health & Wellness,2025-04-01,0,,0,,0,,0.0,0.012
E1012071,C100898,Social Media Ad,Paid,Entertainment,2024-11-09,0,,0,,0,,0.0,0.012
E1012072,C101478,Push Notification,Owned,Health & Wellness,2024-03-10,0,,0,,0,,0.0,0.001
E1012073,C101382,Social Media Ad,Paid,Fuel,2025-06-03,0,,0,,0,,0.0,0.012
E1012074,C100051,Email,Owned,Electronics,2024-04-11,0,,0,,0,,0.0,0.002
E1012075,C102058,In-App Banner,Owned,Entertainment,2024-12-09,0,,0,,0,,0.0,0.0015
E1012076,C104918,Push Notification,Owned,Dining,2025-04-26,0,,0,,0,,0.0,0.001
E1012077,C102274,Display Ad,Paid,Electronics,2024-09-19,0,,0,,0,,0.0,0.008
E1012078,C102161,Social Media Ad,Paid,Health & Wellness,2024-06-10,0,,0,,0,,0.0,0.012
E1012079,C103608,Social Media Ad,Paid,Entertainment,2025-07-12,0,,0,,0,,0.0,0.012
E1012080,C100603,Display Ad,Paid,Fuel,2025-04-21,0,,0,,0,,0.0,0.008
E1012081,C104043,Push Notification,Owned,Electronics,2024-08-28,0,,0,,0,,0.0,0.001
E1012082,C104688,Social Media Ad,Paid,Travel,2025-05-07,0,,0,,0,,0.0,0.012
E1012083,C103492,Display Ad,Paid,Health & Wellness,2025-05-11,0,,0,,0,,0.0,0.008
E1012084,C102998,Social Media Ad,Paid,Dining,2024-03-26,0,,0,,0,,0.0,0.012
E1012085,C103592,Social Media Ad,Paid,Health & Wellness,2024-04-25,0,,0,,0,,0.0,0.012
E1012086,C101004,Push Notification,Owned,Fuel,2024-06-22,0,,0,,0,,0.0,0.001
E1012087,C103128,Display Ad,Paid,Entertainment,2025-04-26,0,,0,,0,,0.0,0.008
E1012088,C103134,Display Ad,Paid,Entertainment,2025-05-02,0,,0,,0,,0.0,0.008
E1012089,C101811,Push Notification,Owned,Entertainment,2024-11-08,1,2024-11-09,1,2024-11-10,0,,0.0,0.001
E1012090,C104820,Social Media Ad,Paid,Travel,2025-05-22,0,,0,,0,,0.0,0.012
E1012091,C100814,Email,Owned,Travel,2024-11-30,0,,0,,0,,0.0,0.002
E1012092,C100531,Social Media Ad,Paid,Dining,2024-10-20,1,2024-10-21,1,2024-10-21,0,,0.0,0.012
E1012093,C100758,Social Media Ad,Paid,Retail,2025-03-12,0,,0,,0,,0.0,0.012
E1012094,C100005,Push Notification,Owned,Entertainment,2024-07-18,0,,0,,0,,0.0,0.001
E1012095,C100584,Email,Owned,Travel,2024-09-15,0,,0,,0,,0.0,0.002
E1012096,C104714,Display Ad,Paid,Health & Wellness,2024-11-29,0,,0,,0,,0.0,0.008
E1012097,C103676,In-App Banner,Owned,Retail,2024-06-13,1,2024-06-13,1,2024-06-13,1,2024-06-27,39.27,0.0015
E1012098,C101534,Social Media Ad,Paid,Grocery,2025-05-26,0,,0,,0,,0.0,0.012
E1012099,C104892,Display Ad,Paid,Entertainment,2024-10-13,0,,0,,0,,0.0,0.008
E1012100,C101484,Social Media Ad,Paid,Dining,2024-03-29,0,,0,,0,,0.0,0.012
E1012101,C104451,Display Ad,Paid,Entertainment,2024-12-26,0,,0,,0,,0.0,0.008
E1012102,C102266,Social Media Ad,Paid,Electronics,2024-03-03,0,,0,,0,,0.0,0.012
E1012103,C102414,Display Ad,Paid,Retail,2025-04-30,0,,0,,0,,0.0,0.008
E1012104,C104984,Social Media Ad,Paid,Retail,2024-07-02,0,,0,,0,,0.0,0.012
E1012105,C100560,Email,Owned,Dining,2025-03-30,0,,0,,0,,0.0,0.002
E1012106,C104459,Social Media Ad,Paid,Retail,2025-01-09,0,,0,,0,,0.0,0.012
E1012107,C101413,Social Media Ad,Paid,Retail,2025-03-17,0,,0,,0,,0.0,0.012
E1012108,C101318,Display Ad,Paid,Grocery,2025-04-29,0,,0,,0,,0.0,0.008
E1012109,C102552,In-App Banner,Owned,Dining,2024-06-08,0,,0,,0,,0.0,0.0015
E1012110,C102860,Display Ad,Paid,Fuel,2024-07-11,0,,0,,0,,0.0,0.008
E1012111,C101077,In-App Banner,Owned,Retail,2024-05-28,1,2024-05-29,1,2024-05-30,1,2024-06-13,148.89,0.0015
E1012112,C102866,Social Media Ad,Paid,Electronics,2024-11-03,0,,0,,0,,0.0,0.012
E1012113,C101834,Push Notification,Owned,Grocery,2024-04-17,0,,0,,0,,0.0,0.001
E1012114,C102526,SMS,Paid,Electronics,2024-05-15,0,,0,,0,,0.0,0.05
E1012115,C100721,Push Notification,Owned,Retail,2024-03-14,0,,0,,0,,0.0,0.001
E1012116,C101244,Push Notification,Owned,Electronics,2024-04-11,0,,0,,0,,0.0,0.001
E1012117,C101345,Social Media Ad,Paid,Travel,2024-02-17,0,,0,,0,,0.0,0.012
E1012118,C104676,Social Media Ad,Paid,Fuel,2025-05-12,0,,0,,0,,0.0,0.012
E1012119,C100745,Push Notification,Owned,Grocery,2025-03-25,0,,0,,0,,0.0,0.001
E1012120,C100877,Display Ad,Paid,Travel,2024-03-14,0,,0,,0,,0.0,0.008
E1012121,C100133,Email,Owned,Electronics,2024-02-03,0,,0,,0,,0.0,0.002
E1012122,C104813,Display Ad,Paid,Grocery,2025-03-14,0,,0,,0,,0.0,0.008
E1012123,C101047,Display Ad,Paid,Fuel,2024-01-15,0,,0,,0,,0.0,0.008
E1012124,C102424,Display Ad,Paid,Travel,2024-09-05,0,,0,,0,,0.0,0.008
E1012125,C102699,Social Media Ad,Paid,Fuel,2024-09-21,0,,0,,0,,0.0,0.012
E1012126,C101462,Push Notification,Owned,Health & Wellness,2024-05-29,0,,0,,0,,0.0,0.001
E1012127,C101347,Social Media Ad,Paid,Travel,2024-12-07,0,,0,,0,,0.0,0.012
E1012128,C101364,Push Notification,Owned,Retail,2025-04-03,0,,0,,0,,0.0,0.001
E1012129,C101231,SMS,Paid,Grocery,2025-05-17,0,,0,,0,,0.0,0.05
E1012130,C104261,Display Ad,Paid,Health & Wellness,2024-10-21,0,,0,,0,,0.0,0.008
E1012131,C103705,Push Notification,Owned,Electronics,2024-12-03,0,,0,,0,,0.0,0.001
E1012132,C104082,Display Ad,Paid,Dining,2025-03-31,0,,0,,0,,0.0,0.008
E1012133,C101579,Email,Owned,Health & Wellness,2024-12-02,0,,0,,0,,0.0,0.002
E1012134,C103419,In-App Banner,Owned,Health & Wellness,2024-04-22,1,2024-04-23,1,2024-04-24,0,,0.0,0.0015
E1012135,C102017,Email,Owned,Fuel,2024-10-19,0,,0,,0,,0.0,0.002
E1012136,C104017,Email,Owned,Retail,2024-04-19,0,,0,,0,,0.0,0.002
E1012137,C103037,Display Ad,Paid,Grocery,2025-01-23,0,,0,,0,,0.0,0.008
E1012138,C100761,Social Media Ad,Paid,Health & Wellness,2024-03-12,0,,0,,0,,0.0,0.012
E1012139,C103972,Email,Owned,Electronics,2025-03-10,1,2025-03-11,1,2025-03-11,0,,0.0,0.002
E1012140,C104744,In-App Banner,Owned,Electronics,2024-10-29,0,,0,,0,,0.0,0.0015
E1012141,C104646,Email,Owned,Travel,2024-04-21,1,2024-04-22,1,2024-04-23,1,2024-05-02,190.14,0.002
E1012142,C100598,Display Ad,Paid,Health & Wellness,2025-06-27,0,,0,,0,,0.0,0.008
E1012143,C102202,Email,Owned,Electronics,2024-02-25,0,,0,,0,,0.0,0.002
E1012144,C103743,Email,Owned,Retail,2024-08-16,0,,0,,0,,0.0,0.002
E1012145,C100416,Social Media Ad,Paid,Grocery,2024-04-20,0,,0,,0,,0.0,0.012
E1012146,C103433,Social Media Ad,Paid,Electronics,2024-10-23,0,,0,,0,,0.0,0.012
E1012147,C103417,Email,Owned,Travel,2025-03-14,0,,0,,0,,0.0,0.002
E1012148,C102564,Push Notification,Owned,Dining,2024-08-27,0,,0,,0,,0.0,0.001
E1012149,C101082,Display Ad,Paid,Electronics,2025-02-02,0,,0,,0,,0.0,0.008
E1012150,C100587,Push Notification,Owned,Grocery,2024-06-14,0,,0,,0,,0.0,0.001
E1012151,C104867,Display Ad,Paid,Entertainment,2025-05-22,0,,0,,0,,0.0,0.008
E1012152,C102807,Email,Owned,Fuel,2024-02-02,0,,0,,0,,0.0,0.002
E1012153,C103658,Display Ad,Paid,Entertainment,2024-12-01,0,,0,,0,,0.0,0.008
E1012154,C102223,Social Media Ad,Paid,Grocery,2024-07-01,0,,0,,0,,0.0,0.012
E1012155,C104417,Push Notification,Owned,Health & Wellness,2024-09-13,0,,0,,0,,0.0,0.001
E1012156,C102183,Social Media Ad,Paid,Dining,2025-06-05,0,,0,,0,,0.0,0.012
E1012157,C102021,Display Ad,Paid,Health & Wellness,2024-04-03,0,,0,,0,,0.0,0.008
E1012158,C104775,Push Notification,Owned,Grocery,2025-04-13,0,,0,,0,,0.0,0.001
E1012159,C103613,Social Media Ad,Paid,Dining,2025-02-05,0,,0,,0,,0.0,0.012
E1012160,C102369,Social Media Ad,Paid,Grocery,2024-02-22,0,,0,,0,,0.0,0.012
E1012161,C101359,Push Notification,Owned,Retail,2025-01-06,0,,0,,0,,0.0,0.001
E1012162,C100780,Email,Owned,Electronics,2024-09-24,0,,0,,0,,0.0,0.002
E1012163,C101536,Push Notification,Owned,Retail,2025-04-25,0,,0,,0,,0.0,0.001
E1012164,C100170,Social Media Ad,Paid,Retail,2024-10-18,0,,0,,0,,0.0,0.012
E1012165,C104224,Display Ad,Paid,Grocery,2025-05-08,0,,0,,0,,0.0,0.008
E1012166,C102727,Email,Owned,Grocery,2025-04-02,0,,0,,0,,0.0,0.002
E1012167,C104492,Push Notification,Owned,Dining,2025-01-06,0,,0,,0,,0.0,0.001
E1012168,C102108,Social Media Ad,Paid,Health & Wellness,2024-11-27,1,2024-11-27,0,,0,,0.0,0.012
E1012169,C101658,Display Ad,Paid,Health & Wellness,2024-02-28,0,,0,,0,,0.0,0.008
E1012170,C101795,Social Media Ad,Paid,Electronics,2024-09-26,0,,0,,0,,0.0,0.012
E1012171,C102785,In-App Banner,Owned,Fuel,2024-02-04,0,,0,,0,,0.0,0.0015
E1012172,C100396,In-App Banner,Owned,Entertainment,2024-10-31,0,,0,,0,,0.0,0.0015
E1012173,C100803,Email,Owned,Health & Wellness,2024-01-19,0,,0,,0,,0.0,0.002
E1012174,C103004,Push Notification,Owned,Dining,2024-10-23,0,,0,,0,,0.0,0.001
E1012175,C103769,Social Media Ad,Paid,Electronics,2025-04-29,0,,0,,0,,0.0,0.012
E1012176,C103289,Display Ad,Paid,Grocery,2024-09-13,0,,0,,0,,0.0,0.008
E1012177,C100654,Display Ad,Paid,Travel,2025-04-09,0,,0,,0,,0.0,0.008
E1012178,C101876,Social Media Ad,Paid,Entertainment,2024-10-02,0,,0,,0,,0.0,0.012
E1012179,C100267,Display Ad,Paid,Electronics,2024-03-11,0,,0,,0,,0.0,0.008
E1012180,C101092,Social Media Ad,Paid,Travel,2024-08-21,0,,0,,0,,0.0,0.012
E1012181,C101468,Display Ad,Paid,Entertainment,2025-01-13,0,,0,,0,,0.0,0.008
E1012182,C101321,In-App Banner,Owned,Electronics,2025-02-11,0,,0,,0,,0.0,0.0015
E1012183,C101497,In-App Banner,Owned,Fuel,2024-10-04,0,,0,,0,,0.0,0.0015
E1012184,C104993,Display Ad,Paid,Health & Wellness,2024-11-12,0,,0,,0,,0.0,0.008
E1012185,C103079,Email,Owned,Health & Wellness,2024-05-06,0,,0,,0,,0.0,0.002
E1012186,C101754,Social Media Ad,Paid,Grocery,2024-07-10,0,,0,,0,,0.0,0.012
E1012187,C101508,In-App Banner,Owned,Entertainment,2024-04-26,0,,0,,0,,0.0,0.0015
E1012188,C100821,Social Media Ad,Paid,Electronics,2025-04-06,0,,0,,0,,0.0,0.012
E1012189,C103975,Social Media Ad,Paid,Entertainment,2025-01-10,0,,0,,0,,0.0,0.012
E1012190,C102135,Display Ad,Paid,Entertainment,2024-02-28,0,,0,,0,,0.0,0.008
E1012191,C101164,Display Ad,Paid,Health & Wellness,2025-02-27,0,,0,,0,,0.0,0.008
E1012192,C102572,Email,Owned,Electronics,2024-04-28,0,,0,,0,,0.0,0.002
E1012193,C104921,Social Media Ad,Paid,Retail,2025-05-04,0,,0,,0,,0.0,0.012
E1012194,C104670,Display Ad,Paid,Health & Wellness,2025-04-20,0,,0,,0,,0.0,0.008
E1012195,C100686,Social Media Ad,Paid,Grocery,2025-03-28,0,,0,,0,,0.0,0.012
E1012196,C100974,SMS,Paid,Fuel,2025-04-06,0,,0,,0,,0.0,0.05
E1012197,C103287,Push Notification,Owned,Retail,2024-07-25,0,,0,,0,,0.0,0.001
E1012198,C100505,Social Media Ad,Paid,Dining,2024-11-22,0,,0,,0,,0.0,0.012
E1012199,C101770,Display Ad,Paid,Fuel,2024-02-19,0,,0,,0,,0.0,0.008
E1012200,C100073,Display Ad,Paid,Grocery,2024-12-21,0,,0,,0,,0.0,0.008
E1012201,C104901,Display Ad,Paid,Retail,2025-02-27,0,,0,,0,,0.0,0.008
E1012202,C100580,Email,Owned,Dining,2024-10-16,0,,0,,0,,0.0,0.002
E1012203,C103140,Display Ad,Paid,Travel,2024-10-21,0,,0,,0,,0.0,0.008
E1012204,C100222,Social Media Ad,Paid,Fuel,2024-06-11,0,,0,,0,,0.0,0.012
E1012205,C104007,Social Media Ad,Paid,Electronics,2025-02-27,0,,0,,0,,0.0,0.012
E1012206,C100896,Display Ad,Paid,Dining,2025-04-03,0,,0,,0,,0.0,0.008
E1012207,C102433,Email,Owned,Health & Wellness,2024-03-13,0,,0,,0,,0.0,0.002
E1012208,C103952,Social Media Ad,Paid,Dining,2024-02-01,0,,0,,0,,0.0,0.012
E1012209,C102169,Social Media Ad,Paid,Grocery,2024-10-10,0,,0,,0,,0.0,0.012
E1012210,C100732,Display Ad,Paid,Grocery,2024-01-23,0,,0,,0,,0.0,0.008
E1012211,C101464,Push Notification,Owned,Health & Wellness,2024-07-03,0,,0,,0,,0.0,0.001
E1012212,C100822,Social Media Ad,Paid,Electronics,2024-02-20,0,,0,,0,,0.0,0.012
E1012213,C100456,Email,Owned,Electronics,2025-04-24,0,,0,,0,,0.0,0.002
E1012214,C102211,Display Ad,Paid,Grocery,2024-01-05,0,,0,,0,,0.0,0.008
E1012215,C103334,Email,Owned,Electronics,2025-01-25,0,,0,,0,,0.0,0.002
E1012216,C102139,Email,Owned,Travel,2025-02-09,0,,0,,0,,0.0,0.002
E1012217,C103849,Social Media Ad,Paid,Electronics,2025-06-18,0,,0,,0,,0.0,0.012
E1012218,C102383,Email,Owned,Dining,2025-02-09,0,,0,,0,,0.0,0.002
E1012219,C104681,Email,Owned,Entertainment,2024-09-12,0,,0,,0,,0.0,0.002
E1012220,C100313,Push Notification,Owned,Travel,2024-01-07,1,2024-01-07,1,2024-01-07,0,,0.0,0.001
E1012221,C102649,Email,Owned,Electronics,2025-03-02,0,,0,,0,,0.0,0.002
E1012222,C101889,Display Ad,Paid,Retail,2024-06-18,0,,0,,0,,0.0,0.008
E1012223,C103879,Social Media Ad,Paid,Dining,2024-09-16,0,,0,,0,,0.0,0.012
E1012224,C101489,Push Notification,Owned,Health & Wellness,2025-07-01,0,,0,,0,,0.0,0.001
E1012225,C101664,Display Ad,Paid,Health & Wellness,2024-05-22,0,,0,,0,,0.0,0.008
E1012226,C102608,Email,Owned,Entertainment,2025-01-16,0,,0,,0,,0.0,0.002
E1012227,C102532,Display Ad,Paid,Entertainment,2025-05-05,0,,0,,0,,0.0,0.008
E1012228,C100655,Display Ad,Paid,Electronics,2024-09-04,0,,0,,0,,0.0,0.008
E1012229,C103718,Push Notification,Owned,Grocery,2024-09-01,0,,0,,0,,0.0,0.001
E1012230,C103982,Display Ad,Paid,Dining,2024-09-14,0,,0,,0,,0.0,0.008
E1012231,C102674,Push Notification,Owned,Entertainment,2024-02-29,1,2024-03-01,1,2024-03-01,1,2024-03-06,186.86,0.001
E1012232,C104015,Email,Owned,Dining,2024-05-18,0,,0,,0,,0.0,0.002
E1012233,C100200,In-App Banner,Owned,Health & Wellness,2024-10-23,0,,0,,0,,0.0,0.0015
E1012234,C104529,Push Notification,Owned,Travel,2024-08-01,0,,0,,0,,0.0,0.001
E1012235,C100137,Push Notification,Owned,Health & Wellness,2024-01-02,0,,0,,0,,0.0,0.001
E1012236,C103063,Push Notification,Owned,Retail,2024-06-23,0,,0,,0,,0.0,0.001
E1012237,C101075,Display Ad,Paid,Travel,2024-09-03,0,,0,,0,,0.0,0.008
E1012238,C101748,Email,Owned,Travel,2024-12-19,0,,0,,0,,0.0,0.002
E1012239,C101475,Push Notification,Owned,Entertainment,2025-01-25,0,,0,,0,,0.0,0.001
E1012240,C104957,Email,Owned,Electronics,2024-08-27,0,,0,,0,,0.0,0.002
E1012241,C103413,Push Notification,Owned,Travel,2024-06-01,0,,0,,0,,0.0,0.001
E1012242,C103904,Push Notification,Owned,Travel,2024-09-07,0,,0,,0,,0.0,0.001
E1012243,C104231,Display Ad,Paid,Travel,2024-03-09,0,,0,,0,,0.0,0.008
E1012244,C103146,Push Notification,Owned,Retail,2024-01-14,0,,0,,0,,0.0,0.001
E1012245,C100448,Display Ad,Paid,Electronics,2024-04-25,0,,0,,0,,0.0,0.008
E1012246,C100068,In-App Banner,Owned,Retail,2024-10-12,0,,0,,0,,0.0,0.0015
E1012247,C104908,Display Ad,Paid,Fuel,2024-10-06,0,,0,,0,,0.0,0.008
E1012248,C103632,Display Ad,Paid,Health & Wellness,2025-06-16,0,,0,,0,,0.0,0.008
E1012249,C101190,Email,Owned,Dining,2024-09-04,0,,0,,0,,0.0,0.002
E1012250,C101740,Email,Owned,Travel,2024-01-07,0,,0,,0,,0.0,0.002
E1012251,C103732,Email,Owned,Fuel,2024-10-17,0,,0,,0,,0.0,0.002
E1012252,C102019,In-App Banner,Owned,Dining,2024-10-08,0,,0,,0,,0.0,0.0015
E1012253,C103192,Email,Owned,Travel,2024-03-07,0,,0,,0,,0.0,0.002
E1012254,C103892,Social Media Ad,Paid,Entertainment,2024-04-04,0,,0,,0,,0.0,0.012
E1012255,C100096,Social Media Ad,Paid,Health & Wellness,2024-07-18,0,,0,,0,,0.0,0.012
E1012256,C104472,In-App Banner,Owned,Dining,2024-04-04,0,,0,,0,,0.0,0.0015
E1012257,C101514,Display Ad,Paid,Health & Wellness,2024-05-22,0,,0,,0,,0.0,0.008
E1012258,C101076,Display Ad,Paid,Grocery,2024-12-26,0,,0,,0,,0.0,0.008
E1012259,C100008,Social Media Ad,Paid,Entertainment,2024-11-12,0,,0,,0,,0.0,0.012
E1012260,C103052,Push Notification,Owned,Retail,2024-12-22,0,,0,,0,,0.0,0.001
E1012261,C100250,Email,Owned,Travel,2024-03-14,0,,0,,0,,0.0,0.002
E1012262,C100359,Email,Owned,Grocery,2024-02-14,0,,0,,0,,0.0,0.002
E1012263,C102396,Display Ad,Paid,Retail,2024-08-26,0,,0,,0,,0.0,0.008
E1012264,C100123,Display Ad,Paid,Travel,2024-07-18,0,,0,,0,,0.0,0.008
E1012265,C104729,Push Notification,Owned,Travel,2024-09-02,0,,0,,0,,0.0,0.001
E1012266,C104294,Push Notification,Owned,Health & Wellness,2025-04-03,0,,0,,0,,0.0,0.001
E1012267,C100828,Display Ad,Paid,Travel,2024-05-18,1,2024-05-19,1,2024-05-20,0,,0.0,0.008
E1012268,C101434,Push Notification,Owned,Health & Wellness,2024-07-31,0,,0,,0,,0.0,0.001
E1012269,C102077,In-App Banner,Owned,Electronics,2024-10-05,0,,0,,0,,0.0,0.0015
E1012270,C101115,Display Ad,Paid,Health & Wellness,2025-03-08,0,,0,,0,,0.0,0.008
E1012271,C100595,Email,Owned,Retail,2024-01-12,0,,0,,0,,0.0,0.002
E1012272,C103086,Display Ad,Paid,Dining,2025-03-01,0,,0,,0,,0.0,0.008
E1012273,C102702,In-App Banner,Owned,Electronics,2024-05-28,0,,0,,0,,0.0,0.0015
E1012274,C102507,Social Media Ad,Paid,Grocery,2024-08-05,0,,0,,0,,0.0,0.012
E1012275,C101744,Social Media Ad,Paid,Dining,2024-10-20,0,,0,,0,,0.0,0.012
E1012276,C100022,Display Ad,Paid,Dining,2024-04-01,0,,0,,0,,0.0,0.008
E1012277,C100325,Email,Owned,Dining,2024-06-16,0,,0,,0,,0.0,0.002
E1012278,C104972,Push Notification,Owned,Health & Wellness,2025-05-18,0,,0,,0,,0.0,0.001
E1012279,C100262,Push Notification,Owned,Dining,2025-06-26,0,,0,,0,,0.0,0.001
E1012280,C103500,Social Media Ad,Paid,Retail,2024-01-26,0,,0,,0,,0.0,0.012
E1012281,C101585,Social Media Ad,Paid,Electronics,2024-08-22,0,,0,,0,,0.0,0.012
E1012282,C100432,Push Notification,Owned,Fuel,2024-02-10,0,,0,,0,,0.0,0.001
E1012283,C100559,Social Media Ad,Paid,Entertainment,2025-06-29,0,,0,,0,,0.0,0.012
E1012284,C102555,Push Notification,Owned,Fuel,2024-11-28,0,,0,,0,,0.0,0.001
E1012285,C104144,Push Notification,Owned,Electronics,2024-07-30,0,,0,,0,,0.0,0.001
E1012286,C101702,Social Media Ad,Paid,Fuel,2025-04-05,0,,0,,0,,0.0,0.012
E1012287,C102488,Email,Owned,Dining,2024-09-11,0,,0,,0,,0.0,0.002
E1012288,C104689,Social Media Ad,Paid,Grocery,2025-06-11,0,,0,,0,,0.0,0.012
E1012289,C104323,Display Ad,Paid,Travel,2025-04-23,0,,0,,0,,0.0,0.008
E1012290,C100213,Display Ad,Paid,Entertainment,2025-02-13,0,,0,,0,,0.0,0.008
E1012291,C101665,Email,Owned,Travel,2024-05-24,0,,0,,0,,0.0,0.002
E1012292,C102655,SMS,Paid,Electronics,2024-12-06,0,,0,,0,,0.0,0.05
E1012293,C103478,In-App Banner,Owned,Grocery,2024-03-16,0,,0,,0,,0.0,0.0015
E1012294,C103815,Display Ad,Paid,Health & Wellness,2024-08-07,0,,0,,0,,0.0,0.008
E1012295,C102797,Display Ad,Paid,Entertainment,2024-10-27,0,,0,,0,,0.0,0.008
E1012296,C101041,Display Ad,Paid,Entertainment,2025-01-09,0,,0,,0,,0.0,0.008
E1012297,C104562,SMS,Paid,Grocery,2024-04-04,0,,0,,0,,0.0,0.05
E1012298,C102391,Social Media Ad,Paid,Dining,2024-11-15,0,,0,,0,,0.0,0.012
E1012299,C102371,In-App Banner,Owned,Retail,2024-03-11,0,,0,,0,,0.0,0.0015
E1012300,C101083,Display Ad,Paid,Grocery,2024-02-13,0,,0,,0,,0.0,0.008
E1012301,C104957,Social Media Ad,Paid,Retail,2025-07-02,0,,0,,0,,0.0,0.012
E1012302,C102725,Display Ad,Paid,Travel,2025-05-12,0,,0,,0,,0.0,0.008
E1012303,C101950,Social Media Ad,Paid,Fuel,2025-01-18,0,,0,,0,,0.0,0.012
E1012304,C100847,Display Ad,Paid,Dining,2025-01-09,0,,0,,0,,0.0,0.008
E1012305,C104671,Social Media Ad,Paid,Fuel,2025-05-21,0,,0,,0,,0.0,0.012
E1012306,C100544,Display Ad,Paid,Travel,2024-03-14,0,,0,,0,,0.0,0.008
E1012307,C104153,Social Media Ad,Paid,Health & Wellness,2025-06-09,0,,0,,0,,0.0,0.012
E1012308,C103889,Social Media Ad,Paid,Fuel,2024-03-12,0,,0,,0,,0.0,0.012
E1012309,C102111,Push Notification,Owned,Dining,2024-04-18,0,,0,,0,,0.0,0.001
E1012310,C104994,Display Ad,Paid,Electronics,2024-01-26,0,,0,,0,,0.0,0.008
E1012311,C102172,Display Ad,Paid,Health & Wellness,2024-10-18,0,,0,,0,,0.0,0.008
E1012312,C102108,Email,Owned,Entertainment,2025-01-30,0,,0,,0,,0.0,0.002
E1012313,C100379,SMS,Paid,Dining,2024-02-10,0,,0,,0,,0.0,0.05
E1012314,C101161,Email,Owned,Health & Wellness,2024-04-28,0,,0,,0,,0.0,0.002
E1012315,C100065,Email,Owned,Grocery,2025-07-04,0,,0,,0,,0.0,0.002
E1012316,C100797,Social Media Ad,Paid,Entertainment,2024-05-15,0,,0,,0,,0.0,0.012
E1012317,C101816,Social Media Ad,Paid,Dining,2024-01-30,0,,0,,0,,0.0,0.012
E1012318,C100631,Push Notification,Owned,Retail,2024-03-26,0,,0,,0,,0.0,0.001
E1012319,C101367,Email,Owned,Health & Wellness,2024-04-23,0,,0,,0,,0.0,0.002
E1012320,C103775,Push Notification,Owned,Grocery,2024-04-16,0,,0,,0,,0.0,0.001
E1012321,C103258,Display Ad,Paid,Fuel,2024-10-20,0,,0,,0,,0.0,0.008
E1012322,C100226,Display Ad,Paid,Retail,2024-08-18,0,,0,,0,,0.0,0.008
E1012323,C100191,Email,Owned,Entertainment,2025-06-04,0,,0,,0,,0.0,0.002
E1012324,C102799,Social Media Ad,Paid,Dining,2024-01-13,0,,0,,0,,0.0,0.012
E1012325,C101149,SMS,Paid,Entertainment,2024-10-18,0,,0,,0,,0.0,0.05
E1012326,C103003,In-App Banner,Owned,Entertainment,2025-05-16,1,2025-05-16,1,2025-05-16,1,2025-05-25,113.8,0.0015
E1012327,C103545,Social Media Ad,Paid,Retail,2025-07-06,0,,0,,0,,0.0,0.012
E1012328,C104194,Display Ad,Paid,Travel,2024-01-26,0,,0,,0,,0.0,0.008
E1012329,C104439,Email,Owned,Entertainment,2024-03-06,0,,0,,0,,0.0,0.002
E1012330,C100019,Social Media Ad,Paid,Retail,2025-05-22,0,,0,,0,,0.0,0.012
E1012331,C103700,In-App Banner,Owned,Retail,2025-06-27,0,,0,,0,,0.0,0.0015
E1012332,C102406,Push Notification,Owned,Entertainment,2025-02-02,1,2025-02-03,1,2025-02-03,0,,0.0,0.001
E1012333,C100432,Email,Owned,Fuel,2024-02-20,0,,0,,0,,0.0,0.002
E1012334,C100999,Display Ad,Paid,Grocery,2025-07-13,0,,0,,0,,0.0,0.008
E1012335,C102658,Display Ad,Paid,Retail,2024-09-13,0,,0,,0,,0.0,0.008
E1012336,C102534,Email,Owned,Retail,2024-08-13,0,,0,,0,,0.0,0.002
E1012337,C103962,Push Notification,Owned,Electronics,2024-11-25,0,,0,,0,,0.0,0.001
E1012338,C104425,Display Ad,Paid,Dining,2024-05-17,0,,0,,0,,0.0,0.008
E1012339,C101690,Social Media Ad,Paid,Dining,2024-02-15,0,,0,,0,,0.0,0.012
E1012340,C100334,Push Notification,Owned,Grocery,2024-04-17,0,,0,,0,,0.0,0.001
E1012341,C102553,Display Ad,Paid,Retail,2025-04-10,0,,0,,0,,0.0,0.008
E1012342,C102510,Social Media Ad,Paid,Entertainment,2024-10-14,0,,0,,0,,0.0,0.012
E1012343,C102050,Push Notification,Owned,Grocery,2025-01-14,0,,0,,0,,0.0,0.001
